"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.490417771E1,1.795216827E0,1.382525024E0,1.145283371E1
3.492412371E1,2.028581543E0,1.117126923E0,9.984237671E0
3.494407071E1,2.155517578E0,1.278491364E0,8.913364563E0
3.496401671E1,1.710942078E0,1.450034637E0,8.314010925E0
3.498396371E1,1.041534119E0,1.488654327E0,7.825277252E0
3.500390971E1,4.793032837E-1,1.678759003E0,7.556885376E0
3.502385671E1,6.092330933E-2,1.838925934E0,7.538473663E0
3.504380271E1,-2.532733154E-1,1.848356323E0,7.706873474E0
3.506374971E1,-5.004093933E-1,1.983824615E0,7.866741028E0
3.508369571E1,-7.237449646E-1,2.248324585E0,7.820786591E0
3.510364171E1,-8.397537231E-1,2.609523468E0,7.682174835E0
3.512358871E1,-7.210505676E-1,3.096760254E0,7.446714478E0
3.514353471E1,-5.490582275E-1,3.455115051E0,7.259603577E0
3.516348171E1,-4.567002869E-1,3.680695953E0,7.264393616E0
3.518342771E1,-5.480104065E-1,3.786076813E0,7.603139191E0
3.520337471E1,-6.249504089E-1,3.927233276E0,8.208929443E0
3.522332137E1,-4.510121155E-1,3.974534912E0,8.840765533E0
3.524326737E1,-4.520599365E-1,3.996838531E0,9.367071075E0
3.526321438E1,-6.526428223E-1,3.940106506E0,9.826765137E0
3.528316037E1,-1.128952332E0,4.045936432E0,1.024858795E1
3.530310737E1,-1.565594330E0,4.073928223E0,1.077908478E1
3.532305338E1,-1.864672394E0,4.339476013E0,1.102367615E1
3.534300037E1,-1.855391693E0,4.690645752E0,1.106469086E1
3.536294637E1,-1.831740875E0,4.388274536E0,1.101649109E1
3.538289338E1,-1.602268066E0,2.973716125E0,1.122321121E1
3.540283937E1,-1.614841919E0,2.030976563E0,1.146810196E1
3.542278537E1,-1.829944611E0,1.922003174E0,1.108699448E1
3.544273237E1,-1.837578735E0,1.708846436E0,9.947114868E0
3.546267838E1,-1.763033752E0,1.805545349E0,8.886570282E0
3.548262537E1,-1.741179199E0,1.983824615E0,8.824748840E0
3.550257137E1,-1.708996124E0,2.086810455E0,8.887169037E0
3.552251837E1,-1.256337433E0,1.901346130E0,8.464148712E0
3.554246437E1,-6.929090881E-1,1.792672119E0,8.035290527E0
3.556241037E1,-2.146536255E-1,1.929337921E0,7.668553162E0
3.558235738E1,9.849517822E-2,2.114053802E0,7.294031982E0
3.560230337E1,1.020877075E-1,2.374512177E0,6.874155121E0
3.562225037E1,-5.418731689E-2,2.762355652E0,6.481671295E0
3.564219638E1,-1.498384094E-1,3.154091034E0,6.407126312E0
3.566214337E1,-7.544311523E-2,3.423979797E0,6.703659668E0
3.568208937E1,-9.310638428E-2,3.699407043E0,7.249873810E0
3.570203537E1,-1.830693054E-1,3.809727631E0,8.002359009E0
3.572198237E1,-1.956431580E-1,3.901786194E0,9.015302582E0
3.574192837E1,8.681945801E-2,4.179458771E0,1.008198441E1
3.576187537E1,4.839436340E-1,4.317022705E0,1.079659836E1
3.578182137E1,9.493258667E-1,4.193080444E0,1.122455841E1
3.580176837E1,1.108145599E0,4.018543396E0,1.129251709E1
3.582171437E1,1.272204437E0,3.759881287E0,1.129880402E1
3.584166137E1,1.583407288E0,4.107458496E0,1.081066910E1
3.586160737E1,1.737886047E0,4.524491272E0,1.037821838E1
3.588155337E1,2.059567108E0,4.462370453E0,1.072789124E1
3.590150038E1,2.459984436E0,3.469784546E0,1.109148514E1
3.592144637E1,2.739902344E0,2.162702637E0,1.105166794E1
3.594139337E1,2.453547821E0,1.427731018E0,1.063164139E1
