"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
6.087275458E0,1.629580630E-1,-1.596821385E0,-1.079020326E0
6.107291458E0,2.494363360E-1,-1.471478131E0,-1.470347572E0
6.127308458E0,2.791855440E-1,-1.370937012E0,-1.696317022E0
6.147325458E0,2.626460732E-1,-1.174968165E0,-1.653136211E0
6.167342458E0,2.876870849E-1,-9.294576126E-1,-1.463764192E0
6.187359458E0,3.371548399E-1,-6.333932036E-1,-1.278631989E0
6.207376458E0,2.831771457E-1,-3.151988375E-1,-1.164149646E0
6.227392458E0,2.568544427E-1,-8.777664721E-2,-1.240987322E0
6.247409458E0,1.077492923E-1,2.202377164E-1,-1.229312479E0
6.267426458E0,8.764539549E-2,5.743322325E-1,-1.053771464E0
6.287443458E0,6.911349515E-2,8.510967368E-1,-6.278287008E-1
6.307460458E0,2.635982375E-2,1.308133823E0,6.968097657E-2
6.327477458E0,1.148889254E-2,1.474945530E0,7.411787304E-1
6.347494458E0,6.929125508E-2,1.399543930E0,1.032569460E0
6.367510458E0,-9.791542679E-2,1.664281297E0,1.072964365E0
6.387527458E0,-3.981547478E-1,1.757480067E0,1.024867508E0
6.407544458E0,-4.685561013E-1,1.764355223E0,1.240108778E0
6.427561458E0,-4.079114118E-1,1.209923404E0,1.289629140E0
6.447578458E0,-4.122518000E-1,4.929220337E-1,8.613162079E-1
6.467595458E0,-6.517841586E-1,7.187631369E-2,4.018007791E-1
6.487612458E0,-9.084684473E-1,1.784102440E-2,2.252250990E-1
6.507628458E0,-9.019423699E-1,-5.442354441E-2,2.008008407E-1
6.527645458E0,-6.812476936E-1,-4.423985821E-1,2.146132797E-1
6.547662458E0,-5.795613974E-1,-7.382255942E-1,1.197356276E-1
6.567676167E0,-5.125765720E-1,-8.612586129E-1,8.074653983E-2
6.587693167E0,-4.898580927E-1,-9.658559453E-1,1.057632673E-1
6.607710167E0,-3.221701804E-1,-1.186906425E0,4.515395343E-2
6.627726167E0,-8.876658082E-2,-1.445076199E0,-7.540803194E-2
6.647743167E0,-1.959021896E-2,-1.604477144E0,-3.347601128E-1
6.667760167E0,-2.125612725E-2,-1.612919354E0,-5.439539006E-1
6.687777167E0,1.997759700E-2,-1.402061157E0,-6.490245652E-1
6.707794167E0,1.167209494E-1,-1.029432721E0,-2.709693289E-1
6.727811167E0,1.306779608E-1,-8.529713541E-1,-1.312466025E-1
6.747828167E0,2.511235135E-1,-7.813681054E-1,-7.243823111E-3
6.767844167E0,4.772146217E-1,-7.431086040E-1,3.857276604E-2
6.787861167E0,4.617326565E-1,-7.087778467E-1,-5.027933031E-2
6.807878167E0,3.584346119E-1,-5.319785106E-1,7.953382730E-3
6.827895167E0,2.208879268E-1,-4.002500975E-1,7.294167638E-2
6.847912167E0,5.405573627E-2,-9.969502687E-2,1.160739550E-1
6.867929167E0,-1.957548398E-1,3.218851286E-1,4.208302501E-1
6.887946167E0,-3.017040485E-1,1.100578718E0,7.143306550E-1
6.907962167E0,-1.557192466E-1,1.532845829E0,7.740120158E-1
6.927979167E0,-1.229239681E-1,1.720682369E0,8.144551599E-1
6.947996167E0,-1.421925902E-2,2.051409073E0,1.345808018E0
6.968013167E0,3.711338506E-1,1.797458065E0,1.855980800E0
6.988030167E0,6.814090768E-1,1.093526976E0,1.906993664E0
7.008047167E0,6.727259615E-1,8.442157334E-1,1.393908091E0
7.028064167E0,4.213532835E-1,7.925842345E-1,8.741593248E-1
7.048081167E0,5.520253971E-1,6.191821307E-1,5.139997843E-1
7.068097167E0,9.012266707E-1,1.393040657E-2,3.694829258E-1
7.088114167E0,1.065578162E0,-4.846663499E-1,2.308618149E-1
7.108131167E0,9.784043625E-1,-9.324262440E-1,-8.257730305E-2
7.128148167E0,8.640696618E-1,-1.176952125E0,-4.720226231E-1
7.148165167E0,6.302669898E-1,-1.651140264E0,-8.316260934E-1
7.168182167E0,4.143433490E-1,-1.893545945E0,-1.267166476E0
7.188199167E0,2.508788806E-1,-2.032769319E0,-1.626172361E0
7.208215167E0,1.039108694E-1,-1.882066691E0,-1.662926205E0
