"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
7.310802167E0,-5.201683044E-1,9.226363678E0,1.910028076E0
7.330819167E0,-9.392967224E-1,9.801916809E0,2.096989288E0
7.350836167E0,-1.239272919E0,1.030741562E1,2.456691284E0
7.370853167E0,-1.438508606E0,1.091919342E1,2.934497681E0
7.390869167E0,-1.330133972E0,1.141750717E1,3.319796448E0
7.410886167E0,-1.084494781E0,1.144220581E1,3.339555359E0
7.430903167E0,-9.728269958E-1,1.123638382E1,3.133284302E0
7.450920167E0,-1.045126648E0,1.133667526E1,2.937641144E0
7.470937167E0,-1.095721436E0,1.154010223E1,3.460503845E0
7.490954167E0,-5.607339478E-1,1.127620102E1,4.549638977E0
7.510971167E0,-2.095642090E-2,1.019380188E1,4.871918793E0
7.530988167E0,-2.185455322E-2,9.526040497E0,4.445904694E0
7.551004167E0,-4.180805969E-1,9.374256134E0,3.714076538E0
7.571020792E0,-6.161187744E-1,9.249266052E0,3.125500488E0
7.591037792E0,-4.117936707E-1,9.151818695E0,2.918331299E0
7.611054792E0,-1.966909790E-1,8.846753082E0,2.615960083E0
7.631071792E0,-1.501377869E-1,8.598569183E0,2.156116333E0
7.651088792E0,-2.495310974E-1,8.466244354E0,1.890568542E0
7.671105792E0,-2.899470520E-1,8.398135986E0,1.856589203E0
7.691122792E0,-3.757186890E-1,8.191864929E0,2.143692169E0
7.711138792E0,-2.436932373E-1,8.162376251E0,2.419867859E0
7.731155792E0,-8.891510010E-2,8.158035278E0,2.600691833E0
7.751172792E0,8.532257080E-2,8.223449249E0,2.769091644E0
7.771189792E0,2.372566223E-1,8.407865753E0,2.950813751E0
7.791206792E0,5.318440247E-1,8.524173889E0,3.109184418E0
7.811223792E0,8.177494812E-1,8.424481201E0,3.006048889E0
7.831240792E0,1.071471863E0,8.347391510E0,2.845283203E0
7.851257792E0,1.219963074E0,8.328979797E0,2.735112305E0
7.871273792E0,1.170565796E0,8.587941284E0,2.884651337E0
7.891290792E0,1.050216064E0,8.756939850E0,3.176993408E0
7.911307792E0,9.915380859E-1,9.004824371E0,3.465443573E0
7.931324792E0,8.370593262E-1,9.318871307E0,3.685485992E0
7.951341792E0,6.932084656E-1,9.722432098E0,3.714076538E0
7.971358792E0,6.715036011E-1,9.864337006E0,3.478765869E0
7.991375792E0,4.697232056E-1,1.024574387E1,3.267854462E0
8.011392792E0,4.978646851E-1,1.089090225E1,3.926484833E0
8.031408792E0,1.104553070E0,1.098056580E1,5.010979614E0
8.051425792E0,1.565145264E0,1.048389862E1,5.702092438E0
8.071442792E0,1.771715698E0,9.920919342E0,5.406157837E0
8.091459792E0,1.433568878E0,9.537716217E0,4.454436951E0
8.111476792E0,1.157842255E0,9.460177460E0,3.652404785E0
8.131493792E0,1.250200195E0,9.005423126E0,3.500171356E0
8.151510792E0,1.439855804E0,8.584348755E0,3.609893188E0
8.171527792E0,1.550775146E0,8.215515747E0,3.823199615E0
8.191544792E0,1.502425690E0,7.992180176E0,3.788621521E0
8.211560792E0,1.196162567E0,8.029602356E0,3.620820465E0
8.231577792E0,8.963360596E-1,8.060138855E0,3.357518005E0
