"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
7.042640875E0,-1.550775146E-1,2.956202545E0,5.742957458E0
7.062641875E0,-2.459385681E-1,3.144361267E0,6.332132263E0
7.082642875E0,-2.377056885E-1,3.562142487E0,7.159611511E0
7.102643875E0,-2.046244812E-1,3.942501526E0,7.914491730E0
7.122644875E0,-1.059796143E-1,4.158502350E0,8.380173340E0
7.142645875E0,-6.271957397E-2,4.318669281E0,8.903934174E0
7.162646875E0,-9.774673462E-2,4.441114655E0,9.723779297E0
7.182647875E0,-3.071612549E-1,4.497397614E0,1.058224411E1
7.202648875E0,-6.830296326E-1,4.586462402E0,1.135867950E1
7.222649875E0,-1.099014587E0,4.830005951E0,1.228255829E1
7.242650875E0,-1.566492462E0,5.049748993E0,1.326032501E1
7.262650875E0,-1.698368225E0,5.265151062E0,1.341495346E1
7.282651875E0,-1.643133087E0,5.069058838E0,1.249047592E1
7.302652375E0,-2.120490417E0,4.716691589E0,1.197404984E1
7.322653375E0,-2.956801300E0,4.109554138E0,1.232506989E1
7.342654375E0,-3.651356964E0,2.966680756E0,1.231953140E1
7.362655375E0,-3.799249420E0,2.039658508E0,1.168979095E1
7.382656375E0,-3.580105133E0,1.850751343E0,1.063104263E1
7.402657375E0,-3.137924652E0,2.276316376E0,9.780810699E0
7.422658375E0,-2.844834137E0,2.529140625E0,9.110654297E0
7.442659375E0,-2.545007629E0,2.505340118E0,8.880882111E0
7.462660375E0,-2.160307617E0,1.912722473E0,8.308472443E0
7.482661375E0,-1.587897949E0,1.606908417E0,7.420668640E0
7.502662375E0,-8.265811157E-1,1.881287842E0,6.993756409E0
7.522663375E0,-4.718188477E-1,2.151176605E0,6.839277649E0
7.542664375E0,-4.059558105E-1,2.249821472E0,6.520141296E0
7.562665375E0,-1.737886047E-1,2.434237976E0,6.369554443E0
7.582666375E0,3.278182983E-2,2.527943115E0,6.385571136E0
7.602666375E0,2.758763123E-1,2.614762573E0,6.593189392E0
7.622667375E0,3.296145630E-1,2.520758057E0,6.581363983E0
7.642668375E0,2.571652222E-1,2.653232574E0,6.744075623E0
7.662669375E0,1.242416382E-1,3.133883057E0,7.495063934E0
7.682670375E0,3.802093506E-2,3.421135712E0,8.603957977E0
7.702671375E0,1.353186035E-1,3.753893738E0,9.341773682E0
7.722672375E0,1.645079041E-1,4.010160828E0,9.974807281E0
7.742673375E0,1.309776306E-1,4.291875000E0,1.073971664E1
7.762674375E0,4.902305603E-1,4.762496338E0,1.089284821E1
7.782675375E0,1.059047699E0,4.661606140E0,1.093446167E1
7.802676375E0,7.806266785E-1,3.455564117E0,1.096844101E1
7.822677375E0,3.869453430E-1,3.092868347E0,1.184606598E1
7.842678375E0,8.336164856E-1,4.085005188E0,1.215577194E1
7.862679375E0,1.884880371E0,5.248385925E0,1.208526855E1
7.882680375E0,2.583178253E0,5.160818024E0,1.257519974E1
7.902681375E0,2.166594543E0,3.311264191E0,1.244856308E1
7.922682375E0,1.744172974E0,1.647773438E0,1.184786224E1
7.942682375E0,1.452729034E0,8.644523621E-1,1.112935638E1
7.962683375E0,1.445244598E0,9.960287476E-1,1.017658768E1
7.982684375E0,1.544787598E0,1.609902191E0,9.379495239E0
8.002685375E0,1.401685181E0,1.805545349E0,8.713679810E0
8.022686375E0,9.867480469E-1,1.487307129E0,8.192313995E0
8.042687375E0,6.084846497E-1,1.144519958E0,7.785010986E0
8.062688375E0,4.803511047E-1,1.115630035E0,7.097939758E0
8.082689375E0,6.718029785E-1,1.673370209E0,6.495891724E0
8.102690375E0,7.324269104E-1,2.306104431E0,6.204896851E0
8.122691375E0,5.544470215E-1,2.602937164E0,6.142626343E0
8.142692375E0,4.233197021E-1,2.928061066E0,6.515201569E0
8.162693375E0,4.641847229E-1,3.204685822E0,6.981481934E0
8.182694375E0,6.580316162E-1,3.352129211E0,7.461833038E0
8.202695375E0,6.559359741E-1,3.177891541E0,8.018226013E0
8.222696375E0,6.231541443E-1,3.097059631E0,8.893905029E0
8.242697375E0,8.439450073E-1,3.501368866E0,9.811796265E0
