"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
7.925930083E0,-5.611830139E-1,-7.044351196E0,8.578510895E0
7.946033083E0,-5.020559692E-1,-8.204887848E0,8.212971039E0
7.966136083E0,-4.739144897E-1,-8.410709839E0,7.561675415E0
7.986238083E0,-5.628295898E-1,-8.149053955E0,7.466922455E0
8.006341083E0,-8.637039185E-2,-8.637188873E0,7.543563080E0
8.026444083E0,2.758763123E-1,-1.035636383E1,5.831423492E0
8.046547083E0,2.101629639E-1,-1.355431366E1,3.945345612E0
8.066650083E0,3.821553040E-1,-1.700029770E1,2.414928131E0
8.086753083E0,9.466314697E-1,-1.736344254E1,2.687062225E0
8.106855083E0,9.892927551E-1,-1.379815659E1,3.745960236E0
8.126958083E0,1.523232422E0,-1.017464172E1,4.486620026E0
8.147061083E0,1.623673553E0,-7.376660156E0,5.240602112E0
8.167164083E0,1.021176453E0,-5.006039886E0,4.918771362E0
8.187267083E0,2.131567383E-1,-3.710484009E0,3.742816772E0
8.207370083E0,-3.427871704E-1,-3.225492554E0,3.250041504E0
